# Radiation correction v2.2., mag_dec=-3.18
UTC time  Local time  Pressure (mb)  Pressure (Pa)  Temperature (C)  Relative humidity (%)  Wind speed (m/s)  Wind speed (kt)  Wind direction (true deg)  Wind heading (true deg)  Wind heading (magnetic deg)  Dew point (C)  Mixing ratio (g/kg)  Density (kg/m3)  Altitude (m MSL)  Altitude (ft MSL)  Height (m AGL)  Height (ft AGL)  GPS altitude (m MSL)  Internal temperature (C)  Latitude    Longitude    Uncorrected temperature (C)  Uncorrected humidity (%)  Time from launch (sec)  Index  Unfiltered wind speed (m/s)  Unfiltered wind direction (true deg)  Unfiltered wind heading (true deg)  Unfiltered wind heading (magnetic deg)  Reception quality (%)  Rise speed (m/s)  Light level (lux)
20:34:52  20:34:52    903.11         90310          3.97             78.9                   9.75              18.95            89.6                       269.6                    266.4                        0.63           4.43                 1.132            874               2869               609             2000                                                             43.033238   -89.470065                                                                                                                                                                                                                                                                                  
20:35:12  20:35:12    899.75         89974          4.00             83.2                   9.79              19.03            92.5                       272.5                    269.4                        1.41           4.71                 1.128            905               2969               640             2100                                                             43.033227   -89.472562                                                                                                                                                                                                                                                                                  
20:35:30  20:35:30    896.41         89640          5.12             92.4                   9.72              18.89            101.8                      281.8                    278.6                        3.98           5.69                 1.118            935               3069               670             2200                                                             43.033393   -89.474730                                                                                                                                                                                                                                                                                  
20:35:46  20:35:46    893.09         89309          5.99             96.8                   9.69              18.83            112.0                      292.0                    288.8                        5.52           6.36                 1.110            966               3169               701             2300                                                             43.033807   -89.476511                                                                                                                                                                                                                                                                                  
20:35:59  20:35:59    889.80         88980          6.89             98.6                   10.07             19.58            128.7                      308.7                    305.6                        6.68           6.92                 1.102            996               3269               731             2400                                                             43.034352   -89.477883                                                                                                                                                                                                                                                                                  
20:36:16  20:36:16    886.53         88653          7.71             99.1                   10.50             20.41            139.2                      319.2                    316.1                        7.57           7.39                 1.095            1026              3369               761             2500                                                             43.035465   -89.479326                                                                                                                                                                                                                                                                                  
20:36:40  20:36:40    883.28         88328          8.15             99.0                   10.74             20.88            142.1                      322.1                    318.9                        8.00           7.64                 1.089            1057              3469               792             2600                                                             43.037188   -89.481246                                                                                                                                                                                                                                                                                  
20:36:59  20:36:59    880.05         88005          8.22             98.6                   10.88             21.14            144.9                      324.9                    321.7                        8.00           7.67                 1.085            1087              3569               822             2700                                                             43.038650   -89.482725                                                                                                                                                                                                                                                                                  
20:37:19  20:37:19    876.83         87682          8.22             98.2                   10.72             20.84            147.4                      327.4                    324.2                        7.95           7.67                 1.081            1118              3669               853             2800                                                             43.040220   -89.484158                                                                                                                                                                                                                                                                                  
20:37:38  20:37:38    873.62         87361          8.19             97.9                   10.71             20.82            149.1                      329.1                    326.0                        7.87           7.66                 1.077            1148              3769               883             2900                                                             43.041721   -89.485406                                                                                                                                                                                                                                                                                  
20:37:56  20:37:56    870.42         87042          8.18             97.5                   10.72             20.83            149.4                      329.4                    326.2                        7.81           7.66                 1.073            1179              3869               914             3000                                                             43.043225   -89.486637                                                                                                                                                                                                                                                                                  
20:38:17  20:38:17    867.24         86723          8.11             97.2                   10.50             20.42            148.3                      328.3                    325.1                        7.69           7.62                 1.069            1209              3969               944             3100                                                             43.044941   -89.488041                                                                                                                                                                                                                                                                                  
20:38:35  20:38:35    864.06         86406          8.07             97.0                   10.15             19.74            144.7                      324.7                    321.6                        7.62           7.61                 1.065            1240              4069               975             3200                                                             43.046325   -89.489264                                                                                                                                                                                                                                                                                  
20:38:52  20:38:52    860.91         86091          8.13             96.1                   9.82              19.08            138.6                      318.6                    315.4                        7.55           7.60                 1.061            1270              4169               1005            3300                                                             43.047558   -89.490552                                                                                                                                                                                                                                                                                  
20:39:12  20:39:12    857.77         85776          8.21             93.7                   9.73              18.91            134.6                      314.6                    311.4                        7.25           7.47                 1.057            1301              4269               1036            3400                                                             43.048787   -89.492250                                                                                                                                                                                                                                                                                  
20:39:28  20:39:28    854.63         85463          8.48             91.2                   9.61              18.68            137.7                      317.7                    314.5                        7.12           7.43                 1.052            1331              4369               1066            3500                                                             43.049773   -89.493602                                                                                                                                                                                                                                                                                  
20:39:46  20:39:46    851.51         85150          8.70             91.3                   9.57              18.60            143.6                      323.6                    320.4                        7.36           7.59                 1.048            1362              4469               1097            3600                                                             43.050926   -89.494913                                                                                                                                                                                                                                                                                  
20:40:03  20:40:03    848.40         84839          9.07             90.1                   9.77              18.99            152.2                      332.2                    329.0                        7.53           7.70                 1.042            1392              4569               1127            3700                                                             43.052135   -89.495919                                                                                                                                                                                                                                                                                  
20:40:18  20:40:18    845.31         84530          9.35             86.5                   10.16             19.75            157.3                      337.3                    334.1                        7.21           7.57                 1.038            1423              4669               1158            3800                                                             43.053394   -89.496739                                                                                                                                                                                                                                                                                  
20:40:39  20:40:39    842.23         84222          9.61             82.9                   10.49             20.38            160.7                      340.7                    337.5                        6.84           7.40                 1.033            1453              4769               1188            3900                                                             43.055213   -89.497667                                                                                                                                                                                                                                                                                  
