UTC time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
20:33:22, 750, 485, 91691, 9.90, 251.90, 5.58, 69.85,  ,  ,  , 1.2
20:33:23, 751, 486, 91677, 10.00, 261.50, 5.55, 69.90,  ,  ,  , 1.2
20:33:24, 752, 487, 91664, 9.40, 260.50, 5.52, 69.95,  , 43.033878, -89.459998, 1.2
20:33:25, 754, 489, 91645, 9.80, 255.40, 5.47, 70.00,  ,  ,  , 1.2
20:33:26, 756, 491, 91627, 9.80, 257.90, 5.47, 70.00,  ,  ,  , 1.2
20:33:27, 757, 492, 91610, 8.80, 258.10, 5.46, 70.05,  , 43.033822, -89.460343, 1.2
20:33:28, 759, 494, 91592, 9.70, 256.50, 5.44, 70.10,  ,  ,  , 1.3
20:33:29, 760, 495, 91575, 10.50, 256.00, 5.45, 70.20,  ,  ,  , 1.3
20:33:30, 762, 497, 91558, 9.60, 256.50, 5.46, 70.25,  , 43.033757, -89.460693, 1.3
20:33:31, 763, 498, 91539, 8.15, 255.10, 5.44, 70.25,  ,  ,  , 1.3
20:33:32, 765, 500, 91521, 10.20, 257.50, 5.43, 70.30,  ,  ,  , 1.4
20:33:33, 767, 502, 91504, 10.50, 259.60, 5.40, 70.35,  , 43.033702, -89.461035, 1.5
20:33:34, 768, 503, 91485, 10.55, 259.60, 5.39, 70.40,  ,  ,  , 1.5
20:33:35, 770, 505, 91467, 9.00, 257.50, 5.35, 70.45,  ,  ,  , 1.6
20:33:36, 772, 507, 91450, 10.00, 264.10, 5.33, 70.50,  , 43.033648, -89.461377, 1.6
20:33:37, 773, 508, 91431, 10.25, 257.10, 5.32, 70.55,  ,  ,  , 1.6
20:33:38, 775, 510, 91412, 9.70, 254.00, 5.30, 70.60,  ,  ,  , 1.6
20:33:39, 777, 512, 91394, 9.10, 262.00, 5.29, 70.60,  , 43.033597, -89.461732, 1.6
20:33:41, 780, 515, 91355, 10.80, 254.30, 5.29, 70.80,  ,  ,  , 1.6
20:33:42, 782, 517, 91336, 9.95, 258.40, 5.27, 70.85, 14.50, 43.033538, -89.462088, 1.7
20:33:43, 783, 518, 91318, 9.05, 263.10, 5.26, 70.95,  ,  ,  , 1.7
20:33:44, 785, 520, 91300, 9.95, 260.50, 5.26, 71.00,  ,  ,  , 1.7
20:33:45, 787, 522, 91282, 10.55, 264.80, 5.26, 71.05,  , 43.033505, -89.462445, 1.7
20:33:46, 788, 523, 91271, 9.05, 265.50, 5.26, 71.05,  ,  ,  , 1.6
20:33:47, 789, 524, 91260, 8.70, 268.10, 5.25, 71.05,  ,  ,  , 1.6
20:33:48, 789, 524, 91250, 9.55, 269.80, 5.22, 71.15,  , 43.033498, -89.462785, 1.5
20:33:50, 792, 527, 91217, 8.85, 262.70, 5.15, 71.25,  ,  ,  , 1.5
20:33:51, 794, 529, 91202, 9.10, 270.90, 5.11, 71.25,  , 43.033477, -89.463120, 1.5
20:33:52, 795, 530, 91188, 8.55, 266.10, 5.09, 71.30,  ,  ,  , 1.4
20:33:53, 796, 531, 91175, 8.05, 258.80, 5.09, 71.40,  ,  ,  , 1.4
20:33:54, 797, 532, 91162, 8.05, 266.70, 5.07, 71.50,  , 43.033457, -89.463428, 1.3
20:33:55, 799, 534, 91147, 8.45, 268.50, 5.03, 71.60,  ,  ,  , 1.3
20:33:56, 800, 535, 91133, 8.65, 260.60, 5.01, 71.65,  ,  ,  , 1.2
20:33:57, 801, 536, 91120, 8.80, 265.20, 4.99, 71.75,  , 43.033438, -89.463740, 1.2
20:33:58, 802, 537, 91107, 9.10, 266.30, 4.98, 71.90,  ,  ,  , 1.2
20:33:59, 803, 538, 91094, 9.55, 257.40, 4.98, 72.00,  ,  ,  , 1.2
20:34:00, 805, 540, 91082, 9.05, 260.80, 4.96, 72.05,  , 43.033408, -89.464078, 1.3
20:34:01, 806, 541, 91068, 9.60, 266.50, 4.95, 72.05,  ,  ,  , 1.3
20:34:02, 807, 542, 91055, 9.65, 258.10, 4.95, 72.15,  ,  ,  , 1.2
20:34:03, 808, 543, 91042, 9.25, 257.70, 4.94, 72.30,  , 43.033377, -89.464423, 1.2
20:34:04, 809, 544, 91029, 8.75, 266.90, 4.95, 72.40,  ,  ,  , 1.2
20:34:05, 811, 546, 91015, 9.35, 267.40, 4.94, 72.55,  ,  ,  , 1.2
20:34:06, 812, 547, 91002, 9.35, 260.30, 4.92, 72.70,  , 43.033355, -89.464758, 1.2
20:34:08, 815, 550, 90969, 9.00, 270.20, 4.86, 72.95,  ,  ,  , 1.2
20:34:09, 816, 551, 90954, 8.95, 263.50, 4.85, 73.05, 14.00, 43.033337, -89.465088, 1.2
20:34:10, 817, 552, 90941, 9.00, 257.30, 4.85, 73.15,  ,  ,  , 1.2
20:34:11, 818, 553, 90928, 9.10, 262.70, 4.85, 73.25,  ,  ,  , 1.2
20:34:12, 820, 555, 90916, 8.95, 269.60, 4.84, 73.35,  , 43.033298, -89.465415, 1.2
20:34:13, 821, 556, 90904, 9.30, 261.30, 4.83, 73.40,  ,  ,  , 1.2
20:34:14, 822, 557, 90893, 9.35, 260.60, 4.81, 73.55,  ,  ,  , 1.2
20:34:15, 823, 558, 90882, 8.70, 267.70, 4.78, 73.65,  , 43.033270, -89.465748, 1.2
20:34:16, 824, 559, 90863, 8.70, 263.50, 4.75, 73.75,  ,  ,  , 1.2
20:34:17, 826, 561, 90845, 9.25, 263.50, 4.72, 73.85,  ,  ,  , 1.3
20:34:18, 827, 562, 90828, 9.25, 272.30, 4.70, 73.95,  , 43.033253, -89.466073, 1.3
20:34:20, 830, 565, 90794, 9.25, 264.90, 4.67, 74.20,  ,  ,  , 1.3
20:34:21, 832, 567, 90778, 8.50, 267.10, 4.66, 74.30,  , 43.033247, -89.466403, 1.3
20:34:22, 833, 568, 90763, 8.60, 271.50, 4.65, 74.40,  ,  ,  , 1.3
20:34:23, 835, 570, 90748, 10.05, 269.10, 4.66, 74.50,  ,  ,  , 1.3
20:34:24, 836, 571, 90734, 9.30, 267.80, 4.65, 74.55,  , 43.033243, -89.466738, 1.4
20:34:25, 837, 572, 90720, 8.75, 270.10, 4.63, 74.60,  ,  ,  , 1.4
20:34:26, 838, 573, 90706, 9.25, 266.20, 4.61, 74.65,  ,  ,  , 1.4
20:34:27, 840, 575, 90692, 9.90, 263.50, 4.61, 74.70,  , 43.033233, -89.467078, 1.4
20:34:28, 841, 576, 90677, 10.05, 264.20, 4.59, 74.75,  ,  ,  , 1.4
20:34:29, 842, 577, 90663, 9.50, 270.50, 4.58, 74.80,  ,  ,  , 1.4
20:34:30, 843, 578, 90650, 9.45, 271.10, 4.56, 74.85,  , 43.033220, -89.467442, 1.4
20:34:31, 845, 580, 90635, 10.55, 268.90, 4.55, 74.85,  ,  ,  , 1.3
20:34:32, 846, 581, 90620, 10.30, 267.10, 4.54, 74.90,  ,  ,  , 1.3
20:34:33, 847, 582, 90606, 9.20, 269.10, 4.51, 74.95,  , 43.033222, -89.467817, 1.3
20:34:35, 850, 585, 90573, 10.40, 276.10, 4.51, 75.10,  ,  ,  , 1.3
20:34:36, 852, 587, 90558, 9.95, 267.20, 4.50, 75.25, 13.75, 43.033243, -89.468182, 1.3
20:34:37, 853, 588, 90543, 8.90, 266.40, 4.49, 75.35,  ,  ,  , 1.3
20:34:38, 854, 589, 90529, 9.80, 272.80, 4.48, 75.55,  ,  ,  , 1.3
20:34:39, 856, 591, 90516, 10.00, 272.00, 4.46, 75.75,  , 43.033253, -89.468535, 1.3
20:34:40, 857, 592, 90500, 9.55, 265.70, 4.45, 76.00,  ,  ,  , 1.3
20:34:41, 858, 593, 90485, 9.80, 269.60, 4.44, 76.20,  ,  ,  , 1.3
20:34:42, 860, 595, 90470, 9.70, 273.80, 4.43, 76.45,  , 43.033252, -89.468895, 1.3
20:34:43, 861, 596, 90453, 9.50, 265.90, 4.42, 76.55,  ,  ,  , 1.4
20:34:44, 863, 598, 90435, 9.30, 264.60, 4.40, 76.60,  ,  ,  , 1.4
20:34:45, 864, 599, 90418, 9.05, 272.50, 4.39, 76.70,  , 43.033243, -89.469243, 1.4
20:34:47, 867, 602, 90387, 10.65, 265.90, 4.39, 76.85,  ,  ,  , 1.4
20:34:48, 869, 604, 90372, 9.65, 267.90, 4.38, 76.95,  , 43.033238, -89.469612, 1.4
20:34:51, 873, 608, 90328, 10.15, 265.10, 4.34, 77.10,  , 43.033240, -89.469958, 1.4
20:34:53, 876, 611, 90290, 10.00, 270.00, 4.29, 77.20,  ,  ,  , 1.5
20:34:54, 878, 613, 90272, 9.85, 269.10, 4.27, 77.25,  , 43.033233, -89.470318, 1.5
20:34:56, 880, 615, 90241, 9.60, 273.20, 4.23, 77.35,  ,  ,  , 1.5
20:34:57, 882, 617, 90226, 9.80, 270.40, 4.22, 77.45,  , 43.033238, -89.470668, 1.4
20:34:59, 885, 620, 90192, 9.80, 269.70, 4.20, 77.55,  ,  ,  , 1.5
20:35:00, 886, 621, 90176, 10.15, 275.00, 4.19, 77.60,  , 43.033235, -89.471028, 1.5
20:35:03, 890, 625, 90134, 10.05, 274.20, 4.16, 77.90, 13.50, 43.033230, -89.471390, 1.5
20:35:05, 893, 628, 90101, 10.35, 264.20, 4.12, 78.15,  ,  ,  , 1.5
20:35:06, 895, 630, 90084, 10.10, 270.40, 4.11, 78.30,  , 43.033225, -89.471767, 1.4
20:35:07, 896, 631, 90067, 10.10, 275.20, 4.10, 78.45,  ,  ,  , 1.4
20:35:08, 898, 633, 90051, 10.15, 264.00, 4.08, 78.60,  ,  ,  , 1.4
20:35:09, 899, 634, 90036, 9.95, 264.00, 4.07, 78.75,  , 43.033220, -89.472137, 1.4
20:35:10, 901, 636, 90018, 9.50, 274.40, 4.08, 78.90,  ,  ,  , 1.4
20:35:11, 902, 637, 90001, 10.00, 273.40, 4.09, 79.20,  ,  ,  , 1.5
20:35:12, 904, 639, 89984, 10.30, 267.20, 4.10, 79.60,  , 43.033225, -89.472502, 1.5
20:35:13, 905, 640, 89965, 9.35, 270.50, 4.12, 80.10,  ,  ,  , 1.5
20:35:14, 907, 642, 89946, 9.70, 277.10, 4.15, 80.65,  ,  ,  , 1.5
20:35:15, 909, 644, 89928, 10.70, 272.50, 4.18, 81.30,  , 43.033237, -89.472865, 1.5
20:35:16, 910, 645, 89911, 9.90, 269.40, 4.21, 82.00,  ,  ,  , 1.6
20:35:17, 912, 647, 89894, 8.80, 271.00, 4.24, 82.65,  ,  ,  , 1.6
20:35:18, 913, 648, 89878, 10.10, 273.80, 4.28, 83.35,  , 43.033243, -89.473223, 1.6
20:35:22, 920, 655, 89802, 9.95, 274.40, 4.65, 85.95,  ,  ,  , 1.6
20:35:23, 922, 657, 89783, 9.80, 281.40, 4.78, 86.60,  ,  ,  , 1.7
20:35:24, 924, 659, 89764, 9.60, 279.60, 4.88, 87.20,  , 43.033303, -89.473945, 1.7
20:35:25, 925, 660, 89745, 10.35, 275.90, 5.02, 87.80,  ,  ,  , 1.7
20:35:26, 927, 662, 89727, 9.95, 280.00, 5.16, 88.40,  ,  ,  , 1.7
20:35:27, 929, 664, 89710, 9.20, 283.30, 5.28, 88.95,  , 43.033347, -89.474307, 1.7
20:35:29, 932, 667, 89669, 10.35, 276.00, 5.48, 90.05,  ,  ,  , 1.7
20:35:30, 934, 669, 89650, 8.85, 277.10, 5.58, 90.50, 13.00, 43.033383, -89.474668, 1.7
20:35:31, 936, 671, 89632, 8.90, 280.10, 5.67, 90.90,  ,  ,  , 1.7
20:35:32, 937, 672, 89615, 10.30, 283.00, 5.74, 91.25,  ,  ,  , 1.7
20:35:33, 939, 674, 89598, 10.05, 278.80, 5.81, 91.60,  , 43.033437, -89.475018, 1.7
20:35:34, 941, 676, 89580, 8.65, 276.00, 5.88, 91.95,  ,  ,  , 1.7
20:35:35, 942, 677, 89563, 8.85, 283.20, 5.94, 92.25,  ,  ,  , 1.7
20:35:36, 944, 679, 89546, 10.60, 284.30, 5.99, 92.55,  , 43.033483, -89.475357, 1.7
20:35:37, 945, 680, 89529, 9.80, 279.90, 6.02, 92.75,  ,  ,  , 1.7
20:35:38, 947, 682, 89511, 8.35, 287.30, 6.06, 92.95,  ,  ,  , 1.7
20:35:39, 949, 684, 89494, 9.45, 295.50, 6.09, 93.10,  , 43.033552, -89.475690, 1.7
20:35:40, 951, 686, 89471, 9.85, 290.30, 6.16, 93.35,  ,  ,  , 1.7
20:35:41, 953, 688, 89449, 9.65, 285.70, 6.23, 93.50,  ,  ,  , 1.7
20:35:42, 955, 690, 89428, 9.45, 291.00, 6.32, 93.65,  , 43.033642, -89.476023, 1.7
20:35:43, 957, 692, 89402, 8.80, 298.70, 6.38, 93.85,  ,  ,  , 1.8
20:35:44, 959, 694, 89377, 9.80, 294.40, 6.48, 94.00,  ,  ,  , 1.8
20:35:45, 962, 697, 89352, 10.30, 291.20, 6.58, 94.20,  , 43.033748, -89.476342, 1.9
20:35:46, 964, 699, 89325, 8.90, 292.90, 6.65, 94.30,  ,  ,  , 1.9
20:35:47, 967, 702, 89298, 9.50, 298.80, 6.68, 94.50,  ,  ,  , 2.0
20:35:48, 969, 704, 89272, 10.10, 295.10, 6.68, 94.55,  , 43.033858, -89.476660, 2.1
20:35:51, 977, 712, 89182, 9.85, 299.00, 6.81, 94.80,  , 43.033980, -89.476985, 2.4
20:35:52, 980, 715, 89155, 9.60, 297.20, 6.86, 94.90,  ,  ,  , 2.4
20:35:53, 982, 717, 89128, 10.30, 296.30, 6.88, 95.00,  ,  ,  , 2.5
20:35:54, 985, 720, 89102, 10.70, 296.20, 6.92, 95.00,  , 43.034105, -89.477313, 2.5
20:35:56, 989, 724, 89057, 10.40, 303.50, 7.04, 95.20,  ,  ,  , 2.5
20:35:57, 991, 726, 89036, 10.50, 303.60, 7.10, 95.25, 13.50, 43.034245, -89.477643, 2.4
20:35:58, 993, 728, 89013, 9.90, 297.60, 7.17, 95.25,  ,  ,  , 2.4
20:35:59, 995, 730, 88988, 9.65, 301.50, 7.22, 95.35,  ,  ,  , 2.4
20:36:00, 998, 733, 88964, 9.60, 305.90, 7.29, 95.40,  , 43.034383, -89.477953, 2.4
20:36:01, 1000, 735, 88937, 9.50, 299.90, 7.33, 95.45,  ,  ,  , 2.4
20:36:02, 1002, 737, 88910, 9.45, 301.80, 7.37, 95.45,  ,  ,  , 2.4
20:36:03, 1005, 740, 88884, 9.30, 315.80, 7.44, 95.55,  , 43.034525, -89.478242, 2.4
20:36:04, 1007, 742, 88861, 9.30, 318.20, 7.48, 95.60,  ,  ,  , 2.3
20:36:05, 1009, 744, 88839, 8.95, 314.10, 7.48, 95.65,  ,  ,  , 2.3
20:36:06, 1011, 746, 88818, 9.55, 315.70, 7.53, 95.65,  , 43.034708, -89.478473, 2.2
20:36:07, 1013, 748, 88798, 10.90, 321.10, 7.59, 95.70,  ,  ,  , 2.2
20:36:08, 1015, 750, 88779, 10.90, 322.60, 7.59, 95.70,  ,  ,  , 2.1
20:36:09, 1017, 752, 88760, 9.40, 321.10, 7.60, 95.70,  , 43.034925, -89.478713, 2.1
20:36:10, 1018, 753, 88745, 10.25, 319.20, 7.66, 95.70,  ,  ,  , 2.1
20:36:11, 1019, 754, 88730, 11.25, 319.10, 7.77, 95.80,  ,  ,  , 2.0
20:36:12, 1021, 756, 88716, 10.00, 319.00, 7.89, 95.80,  , 43.035138, -89.478958, 1.9
20:36:13, 1022, 757, 88702, 9.45, 319.30, 7.98, 95.85,  ,  ,  , 1.8
20:36:14, 1023, 758, 88689, 10.80, 321.80, 8.08, 95.95,  ,  ,  , 1.7
20:36:15, 1024, 759, 88676, 11.15, 318.60, 8.15, 96.00,  , 43.035353, -89.479202, 1.6
20:36:16, 1026, 761, 88661, 10.15, 317.00, 8.24, 96.05,  ,  ,  , 1.6
20:36:17, 1027, 762, 88646, 9.95, 324.30, 8.26, 96.10,  ,  ,  , 1.5
20:36:18, 1028, 763, 88632, 10.50, 321.00, 8.31, 96.15,  , 43.035570, -89.479443, 1.4
20:36:19, 1030, 765, 88619, 10.20, 316.20, 8.37, 96.15,  ,  ,  , 1.4
20:36:20, 1031, 766, 88606, 9.85, 321.00, 8.44, 96.15,  ,  ,  , 1.4
20:36:21, 1032, 767, 88594, 10.60, 322.20, 8.47, 96.20,  , 43.035780, -89.479685, 1.3
20:36:23, 1035, 770, 88564, 9.95, 319.50, 8.52, 96.20,  ,  ,  , 1.3
20:36:24, 1036, 771, 88550, 9.90, 324.20, 8.54, 96.15, 14.50, 43.035995, -89.479932, 1.3
20:36:25, 1037, 772, 88537, 10.30, 317.40, 8.58, 96.15,  ,  ,  , 1.3
20:36:26, 1039, 774, 88524, 11.10, 316.10, 8.59, 96.20,  ,  ,  , 1.3
20:36:27, 1040, 775, 88512, 11.60, 324.90, 8.64, 96.15,  , 43.036215, -89.480188, 1.3
20:36:28, 1041, 776, 88499, 11.30, 326.10, 8.64, 96.15,  ,  ,  , 1.3
20:36:29, 1042, 777, 88486, 10.85, 319.80, 8.65, 96.15,  ,  ,  , 1.3
20:36:30, 1043, 778, 88474, 11.60, 322.30, 8.65, 96.10,  , 43.036460, -89.480437, 1.2
20:36:31, 1045, 780, 88457, 12.45, 320.80, 8.64, 96.05,  ,  ,  , 1.3
20:36:32, 1046, 781, 88441, 10.65, 321.10, 8.64, 96.05,  ,  ,  , 1.3
20:36:33, 1048, 783, 88426, 9.80, 316.00, 8.64, 96.05,  , 43.036655, -89.480683, 1.3
20:36:34, 1049, 784, 88413, 11.95, 322.20, 8.67, 96.00,  ,  ,  , 1.3
20:36:35, 1050, 785, 88400, 12.50, 322.80, 8.66, 95.95,  ,  ,  , 1.3
20:36:36, 1051, 786, 88388, 10.55, 320.70, 8.65, 95.90,  , 43.036900, -89.480943, 1.3
20:36:37, 1053, 788, 88372, 11.85, 319.90, 8.64, 95.90,  ,  ,  , 1.3
20:36:38, 1054, 789, 88357, 11.70, 327.80, 8.64, 95.85,  ,  ,  , 1.3
20:36:39, 1056, 791, 88342, 10.90, 321.30, 8.64, 95.80,  , 43.037113, -89.481173, 1.3
20:36:40, 1057, 792, 88328, 10.10, 321.20, 8.66, 95.80,  ,  ,  , 1.3
20:36:41, 1058, 793, 88313, 10.95, 328.40, 8.66, 95.75,  ,  ,  , 1.3
20:36:42, 1060, 795, 88298, 11.80, 322.30, 8.65, 95.75,  , 43.037352, -89.481405, 1.4
20:36:43, 1061, 796, 88281, 10.70, 318.30, 8.66, 95.75,  ,  ,  , 1.4
20:36:44, 1063, 798, 88265, 10.40, 322.00, 8.66, 95.70,  ,  ,  , 1.4
20:36:45, 1064, 799, 88250, 11.05, 327.30, 8.66, 95.70,  , 43.037565, -89.481645, 1.4
20:36:46, 1066, 801, 88231, 10.30, 323.70, 8.67, 95.65,  ,  ,  , 1.4
20:36:47, 1068, 803, 88213, 9.90, 319.80, 8.67, 95.60,  ,  ,  , 1.4
20:36:48, 1069, 804, 88196, 11.35, 321.60, 8.69, 95.60,  , 43.037785, -89.481873, 1.5
20:36:51, 1074, 809, 88152, 10.60, 322.40, 8.70, 95.50, 15.75, 43.038013, -89.482097, 1.5
20:36:52, 1075, 810, 88132, 11.70, 322.70, 8.69, 95.50,  ,  ,  , 1.5
20:36:53, 1077, 812, 88113, 10.45, 327.80, 8.71, 95.50,  ,  ,  , 1.6
20:36:54, 1079, 814, 88094, 10.55, 323.00, 8.70, 95.45,  , 43.038242, -89.482323, 1.6
20:36:55, 1080, 815, 88079,  ,  , 8.72, 95.45,  ,  ,  , 1.6
20:36:56, 1082, 817, 88064,  ,  , 8.72, 95.45,  ,  ,  , 1.6
20:36:57, 1083, 818, 88050,  ,  , 8.72, 95.45,  ,  ,  , 1.6
20:36:58, 1085, 820, 88031, 10.95, 325.60, 8.72, 95.40,  ,  ,  , 1.6
20:36:59, 1087, 822, 88013, 11.00, 323.60, 8.71, 95.40,  ,  ,  , 1.6
20:37:00, 1088, 823, 87996, 9.90, 324.10, 8.72, 95.35,  , 43.038692, -89.482767, 1.6
20:37:01, 1090, 825, 87980, 10.40, 328.70, 8.71, 95.35,  ,  ,  , 1.6
20:37:02, 1091, 826, 87965, 11.05, 325.00, 8.72, 95.30,  ,  ,  , 1.6
20:37:03, 1093, 828, 87950, 10.85, 320.60, 8.72, 95.30,  , 43.038925, -89.482983, 1.6
20:37:04, 1094, 829, 87935, 10.50, 324.10, 8.72, 95.25,  ,  ,  , 1.6
20:37:05, 1096, 831, 87919, 11.10, 329.60, 8.71, 95.25,  ,  ,  , 1.6
20:37:06, 1097, 832, 87904, 10.70, 328.10, 8.70, 95.25,  , 43.039157, -89.483195, 1.5
20:37:07, 1099, 834, 87886, 10.30, 322.50, 8.69, 95.20,  ,  ,  , 1.5
20:37:08, 1100, 835, 87869, 11.15, 323.10, 8.68, 95.20,  ,  ,  , 1.5
20:37:09, 1102, 837, 87852, 10.90, 328.60, 8.71, 95.15,  , 43.039387, -89.483422, 1.5
20:37:10, 1103, 838, 87836, 10.20, 330.20, 8.71, 95.10,  ,  ,  , 1.6
20:37:11, 1105, 840, 87821, 11.00, 326.00, 8.71, 95.05,  ,  ,  , 1.5
20:37:12, 1106, 841, 87806, 11.35, 325.10, 8.71, 95.05,  , 43.039628, -89.483628, 1.5
20:37:13, 1108, 843, 87790, 10.05, 327.20, 8.72, 95.05,  ,  ,  , 1.5
20:37:14, 1109, 844, 87775, 10.85, 326.50, 8.71, 95.05,  ,  ,  , 1.5
20:37:15, 1111, 846, 87760, 11.60, 326.20, 8.71, 95.00,  , 43.039862, -89.483843, 1.5
20:37:18, 1116, 851, 87708, 11.35, 328.60, 8.71, 95.00, 16.75, 43.040098, -89.484052, 1.5
20:37:21, 1120, 855, 87658, 11.10, 328.50, 8.71, 94.95,  , 43.040340, -89.484263, 1.5
20:37:23, 1124, 859, 87619, 10.30, 327.80, 8.72, 94.90,  ,  ,  , 1.6
20:37:24, 1126, 861, 87600, 10.60, 327.70, 8.71, 94.90,  , 43.040588, -89.484473, 1.6
20:37:26, 1129, 864, 87568, 11.15, 330.80, 8.73, 94.90,  ,  ,  , 1.6
20:37:27, 1130, 865, 87552, 10.20, 332.40, 8.72, 94.85,  , 43.040830, -89.484670, 1.6
20:37:29, 1134, 869, 87514, 10.85, 326.80, 8.71, 94.85,  ,  ,  , 1.7
20:37:30, 1136, 871, 87496, 10.30, 332.60, 8.70, 94.80,  , 43.041068, -89.484873, 1.7
20:37:32, 1139, 874, 87461, 10.90, 324.80, 8.69, 94.75,  ,  ,  , 1.7
20:37:33, 1141, 876, 87444, 10.20, 330.70, 8.69, 94.70,  , 43.041310, -89.485075, 1.7
20:37:34, 1142, 877, 87427, 10.40, 331.50, 8.67, 94.70,  ,  ,  , 1.7
20:37:35, 1144, 879, 87411, 10.70, 326.90, 8.68, 94.70,  ,  ,  , 1.7
20:37:36, 1145, 880, 87396, 9.55, 324.60, 8.68, 94.65,  , 43.041553, -89.485272, 1.6
20:37:37, 1147, 882, 87378, 10.25, 330.00, 8.68, 94.65,  ,  ,  , 1.6
20:37:38, 1148, 883, 87361, 11.55, 328.80, 8.68, 94.65,  ,  ,  , 1.6
20:37:39, 1150, 885, 87344, 10.90, 327.90, 8.68, 94.60,  , 43.041810, -89.485477, 1.6
20:37:40, 1152, 887, 87328, 10.05, 330.30, 8.68, 94.60,  ,  ,  , 1.6
20:37:41, 1153, 888, 87313, 11.35, 328.40, 8.68, 94.55,  ,  ,  , 1.6
20:37:42, 1155, 890, 87298, 11.35, 326.80, 8.66, 94.55,  , 43.042053, -89.485675, 1.6
20:37:44, 1158, 893, 87263, 10.15, 332.70, 8.67, 94.55,  ,  ,  , 1.6
20:37:45, 1159, 894, 87246, 11.00, 326.90, 8.67, 94.55, 18.00, 43.042298, -89.485867, 1.6
20:37:46, 1161, 896, 87230, 11.00, 329.00, 8.66, 94.55,  ,  ,  , 1.6
20:37:47, 1162, 897, 87214, 10.50, 335.20, 8.65, 94.55,  ,  ,  , 1.6
20:37:48, 1164, 899, 87198, 9.85, 328.70, 8.66, 94.50,  , 43.042545, -89.486067, 1.6
20:37:50, 1168, 903, 87155, 11.20, 332.40, 8.70, 94.50,  ,  ,  , 1.6
20:37:51, 1170, 905, 87134, 10.60, 332.60, 8.68, 94.50,  , 43.042788, -89.486275, 1.7
20:37:52, 1171, 906, 87119, 9.80, 325.40, 8.67, 94.50,  ,  ,  , 1.6
20:37:53, 1173, 908, 87105, 10.70, 326.20, 8.66, 94.50,  ,  ,  , 1.6
20:37:54, 1174, 909, 87092, 11.35, 331.10, 8.67, 94.45,  , 43.043030, -89.486483, 1.6
20:37:55, 1176, 911, 87074,  ,  , 8.70, 94.40,  ,  ,  , 1.6
20:37:56, 1177, 912, 87057,  ,  , 8.68, 94.35,  ,  ,  , 1.6
20:37:57, 1179, 914, 87040,  ,  , 8.71, 94.35,  ,  ,  , 1.6
20:37:58, 1181, 916, 87015, 11.50, 331.30, 8.69, 94.35,  ,  ,  , 1.7
20:37:59, 1184, 919, 86990, 10.05, 327.10, 8.70, 94.30,  ,  ,  , 1.8
20:38:00, 1186, 921, 86966, 10.15, 329.90, 8.69, 94.30,  , 43.043523, -89.486873, 1.8
20:38:01, 1188, 923, 86951, 11.65, 333.70, 8.69, 94.25,  ,  ,  , 1.8
20:38:02, 1189, 924, 86936, 11.05, 328.50, 8.67, 94.25,  ,  ,  , 1.7
20:38:03, 1190, 925, 86922, 10.00, 326.20, 8.65, 94.20,  , 43.043777, -89.487073, 1.7
20:38:04, 1192, 927, 86903, 10.90, 332.40, 8.67, 94.20,  ,  ,  , 1.7
20:38:05, 1194, 929, 86885, 11.25, 332.50, 8.65, 94.20,  ,  ,  , 1.7
20:38:06, 1196, 931, 86868, 10.40, 327.50, 8.66, 94.20,  , 43.044030, -89.487267, 1.8
20:38:07, 1197, 932, 86853, 10.60, 328.20, 8.67, 94.15,  ,  ,  , 1.8
20:38:08, 1198, 933, 86837, 11.60, 329.90, 8.66, 94.15,  ,  ,  , 1.7
20:38:09, 1200, 935, 86822, 10.70, 328.20, 8.66, 94.10,  , 43.044282, -89.487473, 1.7
20:38:11, 1203, 938, 86787, 11.60, 327.70, 8.64, 94.00,  ,  ,  , 1.7
20:38:12, 1205, 940, 86770, 11.55, 328.70, 8.63, 94.00, 19.50, 43.044533, -89.487690, 1.6
20:38:13, 1205, 940, 86767, 9.85, 326.90, 8.67, 93.85,  ,  ,  , 1.5
20:38:14, 1205, 940, 86764, 10.55, 326.40, 8.66, 93.85,  ,  ,  , 1.4
20:38:15, 1206, 941, 86762, 12.05, 327.70, 8.65, 93.85,  , 43.044775, -89.487903, 1.3
20:38:16, 1208, 943, 86742, 10.95, 331.40, 8.66, 93.85,  ,  ,  , 1.3
20:38:17, 1209, 944, 86723, 10.00, 329.70, 8.62, 93.85,  ,  ,  , 1.3
20:38:18, 1211, 946, 86704, 11.45, 324.50, 8.60, 93.80,  , 43.045027, -89.488112, 1.3
20:38:22, 1219, 954, 86627, 11.70, 327.90, 8.51, 93.60,  ,  ,  , 1.4
20:38:23, 1220, 955, 86608, 10.45, 326.80, 8.51, 93.60,  ,  ,  , 1.4
20:38:24, 1222, 957, 86590, 9.55, 329.20, 8.52, 93.65,  , 43.045513, -89.488535, 1.4
20:38:25, 1224, 959, 86568, 10.95, 330.80, 8.52, 93.65,  ,  ,  , 1.6
20:38:26, 1226, 961, 86547, 10.65, 326.60, 8.52, 93.70,  ,  ,  , 1.7
20:38:27, 1228, 963, 86526, 9.50, 326.40, 8.55, 93.75,  , 43.045747, -89.488733, 1.9
20:38:28, 1229, 964, 86521, 9.95, 328.30, 8.55, 93.75,  ,  ,  , 1.8
