Hr,Min,SW_down_Wm-2,SW_up_Wm-2,LW_down_Wm-2,LW_up_Wm-2,PAR_umolm-2s-1,Pressure_kPa,AirT_degreesC,RH_%,AccumlatedPrecip_mm
11.0000,51.0000,190.352,32.4493,-74.8555,-2.74718,347.100,95.5600,13.6400,85.4000,0.00000
11.0000,52.0000,229.375,40.4815,-77.2630,-2.60771,399.400,95.5700,13.6300,85.7000,0.00000
11.0000,53.0000,182.671,32.4863,-79.6281,-2.76189,318.400,95.5700,13.6500,85.8000,0.00000
11.0000,54.0000,86.0093,12.9241,-79.2624,-3.87004,184.800,95.5700,13.5700,85.2000,0.00000
11.0000,55.0000,134.492,22.8145,-78.3874,-3.80392,267.600,95.5700,13.4600,85.7000,0.00000
11.0000,56.0000,119.776,19.6773,-75.2583,-3.74702,233.800,95.5700,13.4000,86.5000,0.00000
11.0000,57.0000,123.629,22.1591,-68.4677,-3.43309,250.100,95.5800,13.3700,86.7000,0.00000
11.0000,58.0000,120.814,21.4047,-64.1784,-2.97202,228.200,95.5700,13.3900,86.2000,0.00000
11.0000,59.0000,95.2788,15.3632,-68.2602,-3.32982,194.700,95.5800,13.3600,86.5000,0.00000
12.0000,0.00000,95.4120,16.0022,-73.1258,-3.36487,196.200,95.5800,13.3200,87.0000,0.00000
12.0000,1.00000,89.9334,14.1891,-70.4140,-3.37457,188.300,95.5800,13.2700,87.0000,0.00000
12.0000,2.00000,103.440,16.5196,-69.9225,-3.23307,216.000,95.5800,13.2400,87.2000,0.00000
12.0000,3.00000,127.978,20.6772,-66.3951,-2.88963,244.200,95.5800,13.2300,87.1000,0.00000
12.0000,4.00000,121.079,19.2267,-64.7296,-2.82551,243.100,95.5900,13.2400,87.4000,0.00000
12.0000,5.00000,95.6234,15.5633,-67.4515,-2.93633,188.100,95.5900,13.2000,87.7000,0.00000
12.0000,6.00000,94.0426,15.7073,-67.6469,-2.93753,194.300,95.5900,13.1900,87.8000,0.00000
12.0000,7.00000,100.505,16.7315,-66.2930,-2.73486,203.200,95.5800,13.1600,87.6000,0.00000
12.0000,8.00000,206.063,34.2229,-69.2201,-2.42968,389.100,95.5900,13.1900,87.8000,0.00000
12.0000,9.00000,131.887,20.7069,-69.0131,-2.07937,246.900,95.5900,13.1900,88.2000,0.00000
12.0000,10.0000,90.3420,13.7443,-74.0128,-2.76977,189.900,95.5900,13.1800,87.9000,0.00000
12.0000,11.0000,76.9861,11.1020,-79.2286,-3.19441,173.200,95.5900,13.1600,88.3000,0.00000
12.0000,12.0000,97.4384,14.7994,-81.3910,-3.35022,211.300,95.5900,13.1100,88.2000,0.00000
12.0000,13.0000,123.437,18.5864,-81.9890,-2.98451,256.600,95.5800,13.1600,88.1000,0.00000
12.0000,14.0000,124.267,18.1037,-82.1592,-3.18290,276.500,95.5900,13.1300,87.8000,0.00000
12.0000,15.0000,295.354,49.7573,-81.1049,-1.79526,539.700,95.5900,13.1800,87.9000,0.00000
12.0000,16.0000,259.029,42.9114,-81.1732,-1.36063,487.400,95.5900,13.2700,88.1000,0.00000
12.0000,17.0000,316.726,53.8313,-82.4200,-1.28205,573.200,95.5900,13.3500,86.8000,0.00000
12.0000,18.0000,313.412,52.8293,-82.9521,-1.09589,567.200,95.5900,13.4700,87.1000,0.00000
12.0000,19.0000,159.465,23.0764,-83.3488,-1.87750,306.000,95.5900,13.5200,86.4000,0.00000
12.0000,20.0000,305.979,50.0354,-83.0694,-2.16757,570.300,95.5900,13.5200,85.7000,0.00000
12.0000,21.0000,321.268,53.8460,-82.2557,-1.78647,584.600,95.6000,13.5900,85.1000,0.00000
12.0000,22.0000,318.516,53.2918,-83.6635,-1.47735,587.700,95.6000,13.6400,85.1000,0.00000
12.0000,23.0000,328.947,54.8983,-84.1514,-1.07868,602.100,95.5900,13.7200,85.1000,0.00000
12.0000,24.0000,333.371,55.6042,-83.8738,-1.73853,611.500,95.5900,13.8200,84.2000,0.00000
12.0000,25.0000,337.430,56.0104,-83.2426,-2.01201,617.800,95.5900,13.8100,83.9000,0.00000
12.0000,26.0000,342.428,57.0362,-82.1208,-1.84092,627.000,95.6000,13.8600,84.1000,0.00000
12.0000,27.0000,343.208,56.7740,-82.7163,-1.86918,630.000,95.6000,13.9100,83.9000,0.00000
12.0000,28.0000,344.561,56.8345,-83.3261,-2.23748,632.300,95.5900,13.9800,83.4000,0.00000
12.0000,29.0000,347.732,57.5309,-83.8397,-1.74244,639.600,95.5900,14.0700,83.9000,0.00000
12.0000,30.0000,351.134,57.9026,-85.2815,-2.18643,646.400,95.5900,14.0900,82.4000,0.00000
12.0000,31.0000,353.620,58.2247,-85.7443,-3.06448,651.400,95.6000,14.0400,82.2000,0.00000
12.0000,32.0000,356.105,58.4916,-85.5456,-2.66331,656.600,95.6000,14.0400,82.4000,0.00000
12.0000,33.0000,359.537,59.0500,-85.1539,-2.93188,661.900,95.5900,14.1200,81.4000,0.00000
12.0000,34.0000,364.578,59.5819,-85.1930,-3.10121,672.600,95.5900,14.0400,81.5000,0.00000
12.0000,35.0000,365.872,59.6916,-86.4207,-2.58884,676.500,95.5900,14.0900,82.2000,0.00000
12.0000,36.0000,366.976,59.8003,-87.7669,-2.81428,679.600,95.5900,14.2500,81.6000,0.00000
12.0000,37.0000,369.720,60.1901,-88.6745,-2.34529,686.600,95.6000,14.3700,82.0000,0.00000
12.0000,38.0000,371.661,60.4162,-89.3715,-3.09609,691.000,95.6000,14.4800,80.8000,0.00000
12.0000,39.0000,373.010,60.8558,-89.5377,-3.17858,691.700,95.5900,14.4900,80.0000,0.00000
12.0000,40.0000,378.099,61.6640,-89.3018,-3.22961,701.500,95.6000,14.4200,79.6900,0.00000
12.0000,41.0000,386.012,63.0061,-89.0871,-3.11091,716.400,95.6000,14.4100,79.3900,0.00000
12.0000,42.0000,393.798,64.1304,-88.6834,-4.07502,730.100,95.6000,14.2700,78.8100,0.00000
12.0000,43.0000,403.411,65.4259,-88.5648,-4.26352,748.000,95.6000,14.1400,79.7700,0.00000
12.0000,44.0000,411.740,67.3611,-87.6624,-4.21144,759.400,95.5900,14.1000,80.1000,0.00000
12.0000,45.0000,409.504,66.3948,-86.2544,-4.07562,752.900,95.5900,14.0400,80.1000,0.00000
12.0000,46.0000,363.521,57.4754,-85.5346,-4.13564,688.700,95.6000,13.9900,80.7000,0.00000
12.0000,47.0000,436.415,71.8410,-82.3790,-3.30457,804.000,95.6000,14.0100,80.2000,0.00000
12.0000,48.0000,315.746,51.7784,-80.8621,-2.97579,580.100,95.6000,14.0600,80.4000,0.00000
12.0000,49.0000,372.854,59.6505,-83.1601,-3.36653,721.900,95.6000,14.1300,80.9000,0.00000
12.0000,50.0000,347.308,60.8048,-83.4376,-2.55705,664.400,95.6000,14.2000,79.6500,0.00000
12.0000,51.0000,396.090,63.9833,-84.3909,-2.81363,751.400,95.6000,14.2100,80.5000,0.00000
12.0000,52.0000,450.419,73.4875,-84.2991,-2.64713,831.000,95.6100,14.2500,79.9900,0.00000
12.0000,53.0000,459.158,74.8877,-83.4351,-1.63195,849.000,95.6100,14.3000,80.5000,0.00000
12.0000,54.0000,456.847,74.4905,-85.6084,-2.96851,844.000,95.6100,14.3000,78.4900,0.00000
12.0000,55.0000,447.089,72.3591,-86.3116,-2.68403,830.000,95.6100,14.1800,79.5600,0.00000
12.0000,56.0000,456.628,73.6176,-84.7752,-2.66727,848.000,95.6100,14.2600,79.8500,0.00000
12.0000,57.0000,456.188,73.1593,-86.2396,-2.24230,847.000,95.6100,14.3200,80.2000,0.00000
12.0000,58.0000,443.291,71.2490,-88.7870,-2.50814,826.000,95.6100,14.4300,79.7800,0.00000
12.0000,59.0000,440.231,70.6731,-89.1318,-2.41502,824.000,95.6100,14.5000,79.9600,0.00000
13.0000,0.00000,443.706,71.6671,-88.2302,-2.77724,832.000,95.6100,14.5400,78.8200,0.00000
13.0000,1.00000,451.408,72.9256,-85.6630,-3.30659,844.000,95.6100,14.4800,78.5800,0.00000
13.0000,2.00000,461.177,74.3320,-83.5859,-3.20348,861.000,95.6200,14.3200,78.3700,0.00000
13.0000,3.00000,472.963,76.0823,-81.9815,-2.75439,882.000,95.6200,14.2400,78.6800,0.00000
13.0000,4.00000,483.190,77.7331,-79.9364,-2.30611,900.000,95.6200,14.2200,79.6300,0.00000
13.0000,5.00000,481.942,77.5226,-81.8896,-0.979929,898.000,95.6100,14.4100,81.0000,0.00000
13.0000,6.00000,485.390,78.7007,-84.1672,-1.74513,904.000,95.6200,14.5900,78.2000,0.00000
13.0000,7.00000,491.419,79.7514,-84.3011,-2.61970,914.000,95.6200,14.3900,77.5700,0.00000
13.0000,8.00000,482.393,78.3205,-84.7496,-2.86711,899.000,95.6200,14.3400,76.8000,0.00000
13.0000,9.00000,489.705,79.3475,-82.1051,-2.36948,913.000,95.6200,14.3200,78.1200,0.00000
13.0000,10.0000,509.443,83.2184,-77.7782,-1.55198,947.000,95.6200,14.3500,78.1500,0.00000
13.0000,11.0000,532.878,87.3424,-72.8352,-1.21002,986.000,95.6200,14.4600,77.9200,0.00000
13.0000,12.0000,515.586,84.1180,-79.3287,-1.81528,953.000,95.6200,14.4500,77.6800,0.00000
13.0000,13.0000,495.368,80.1868,-85.9553,-2.41331,924.000,95.6200,14.4700,77.6400,0.00000
13.0000,14.0000,505.991,82.1834,-83.7609,-1.74374,945.000,95.6300,14.4900,78.4700,0.00000
13.0000,15.0000,535.214,87.6140,-78.8159,-1.96885,994.000,95.6200,14.4800,77.8500,0.00000
13.0000,16.0000,523.766,85.8515,-74.8296,-1.36898,968.000,95.6300,14.4600,77.8800,0.00000
13.0000,17.0000,535.585,87.5169,-77.6123,-2.13773,1010.00,95.6300,14.4900,78.2400,0.00000
13.0000,18.0000,553.749,90.9403,-77.4447,-1.19888,1026.00,95.6300,14.6100,78.8700,0.00000
13.0000,19.0000,578.665,94.9166,-73.1997,-0.370281,1072.00,95.6300,14.6800,78.2100,0.00000
13.0000,20.0000,566.576,93.5166,-73.4020,0.317498,1044.00,95.6300,14.8000,78.1000,0.00000
13.0000,21.0000,367.199,59.0824,-76.8575,-2.37160,697.700,95.6400,14.7500,77.2400,0.00000
13.0000,22.0000,545.261,90.9565,-74.0345,-1.54643,1003.00,95.6400,14.6300,78.3400,0.00000
13.0000,23.0000,431.319,69.6845,-71.0420,-3.36483,835.000,95.6400,14.4900,77.5600,0.00000
13.0000,24.0000,260.595,42.5014,-67.1145,-3.15507,490.200,95.6400,14.4000,79.6700,0.00000
13.0000,25.0000,142.505,19.3020,-68.0779,-5.60241,293.000,95.6500,14.4000,78.4300,0.00000
13.0000,26.0000,148.176,19.7155,-73.3008,-6.25869,308.900,95.6500,14.1500,78.8500,0.00000
13.0000,27.0000,156.605,22.4708,-78.2420,-6.07992,331.300,95.6500,13.9800,78.6400,0.00000
13.0000,28.0000,275.845,39.2314,-80.7802,-5.71897,581.600,95.6500,13.8300,79.6200,0.00000
13.0000,29.0000,253.472,37.6542,-81.3459,-3.52958,459.900,95.6600,13.8200,80.1000,0.00000
13.0000,30.0000,232.416,30.9584,-81.3257,-5.28266,501.000,95.6600,13.8100,80.1000,0.00000
13.0000,31.0000,375.025,60.4660,-81.9367,-2.13934,692.100,95.6600,13.8800,79.6500,0.00000
13.0000,32.0000,203.840,26.7796,-83.3913,-4.20920,466.300,95.6600,13.8800,79.8900,0.00000
13.0000,33.0000,551.182,87.4514,-82.3312,-1.52158,1056.00,95.6600,14.0100,78.6600,0.00000
13.0000,34.0000,572.700,93.8249,-81.6597,0.320195,1076.00,95.6600,14.1500,77.9900,0.00000
13.0000,35.0000,514.835,84.1469,-80.8652,1.65006,965.000,95.6500,14.3200,79.3200,0.00000
13.0000,36.0000,144.869,19.8532,-82.8066,-1.77822,303.500,95.6500,14.4600,76.5200,0.00000
13.0000,37.0000,506.785,80.0782,-83.5284,-2.33322,990.000,95.6500,14.4200,75.4300,0.00000
13.0000,38.0000,572.324,93.4702,-84.7232,0.371465,1078.00,95.6500,14.3900,76.3300,0.00000
13.0000,39.0000,561.797,91.7271,-85.1152,0.268993,1046.00,95.6500,14.4700,74.9700,0.00000
13.0000,40.0000,457.009,70.1583,-84.1358,-1.40640,884.000,95.6500,14.4600,75.1300,0.00000
13.0000,41.0000,584.877,94.5715,-83.6536,0.169618,1104.00,95.6600,14.4700,76.0500,0.00000
13.0000,42.0000,583.653,94.1700,-86.5528,0.467664,1104.00,95.6600,14.5400,75.1200,0.00000
13.0000,43.0000,579.835,93.1491,-87.8815,1.05922,1099.00,95.6600,14.6400,75.8700,0.00000
13.0000,44.0000,580.932,93.4294,-88.4153,1.33004,1102.00,95.6600,14.8400,74.4600,0.00000
13.0000,45.0000,590.179,94.5438,-87.6218,1.63872,1120.00,95.6600,14.9400,75.2800,0.00000
13.0000,46.0000,594.168,95.3534,-88.7652,0.174858,1126.00,95.6600,15.1300,74.1800,0.00000
13.0000,47.0000,589.436,94.1921,-89.9513,-0.849750,1118.00,95.6600,15.1500,72.3900,0.00000
13.0000,48.0000,590.083,93.5207,-90.2689,-1.63457,1121.00,95.6600,15.0300,71.6300,0.00000
13.0000,49.0000,591.316,93.2403,-89.8640,0.0228598,1124.00,95.6600,15.0700,73.3200,0.00000
13.0000,50.0000,592.216,93.8208,-90.5313,0.156839,1127.00,95.6600,15.2500,73.6100,0.00000
13.0000,51.0000,591.170,93.5568,-91.1422,-0.828883,1126.00,95.6600,15.4100,72.6700,0.00000
13.0000,52.0000,595.795,94.0790,-90.9193,-1.09200,1135.00,95.6600,15.4000,71.8300,0.00000
13.0000,53.0000,606.037,95.9217,-91.7025,-0.504482,1156.00,95.6600,15.4800,71.5600,0.00000
13.0000,54.0000,605.882,95.9572,-92.8387,-0.893553,1154.00,95.6600,15.4000,69.8600,0.00000
13.0000,55.0000,602.485,95.2084,-93.7461,-1.80195,1146.00,95.6600,15.3700,68.3900,0.00000
13.0000,56.0000,606.164,95.8683,-94.6824,-2.59866,1152.00,95.6600,15.3600,66.2900,0.00000
13.0000,57.0000,607.587,95.6928,-94.4037,-3.12895,1156.00,95.6600,15.1500,66.1000,0.00000
13.0000,58.0000,609.608,96.0624,-93.7469,-3.50763,1160.00,95.6600,14.9300,66.5300,0.00000
13.0000,59.0000,611.861,96.3021,-93.3803,-3.05944,1166.00,95.6600,14.8500,66.6700,0.00000
14.0000,0.00000,614.533,96.7236,-93.6513,-1.46511,1170.00,95.6600,14.9700,67.1000,0.00000
14.0000,1.00000,617.904,97.3157,-94.1427,-1.32391,1177.00,95.6600,15.1400,65.9600,0.00000
14.0000,2.00000,619.723,97.8952,-93.9798,0.129700,1181.00,95.6500,15.3000,67.7100,0.00000
14.0000,3.00000,624.616,99.2063,-94.7865,-1.42036,1189.00,95.6600,15.4600,63.1500,0.00000
14.0000,4.00000,627.156,98.7343,-94.3578,-1.76625,1193.00,95.6600,15.2800,63.6400,0.00000
14.0000,5.00000,630.289,99.4103,-94.6943,-0.848296,1198.00,95.6500,15.3900,64.7900,0.00000
14.0000,6.00000,633.465,99.8386,-94.8302,-2.41249,1205.00,95.6500,15.3400,63.0100,0.00000
14.0000,7.00000,634.216,98.9870,-94.6507,-2.40653,1209.00,95.6600,15.1100,64.7700,0.00000
14.0000,8.00000,634.479,99.1866,-94.2444,-1.94404,1210.00,95.6600,15.0600,65.9500,0.00000
14.0000,9.00000,636.720,99.3743,-93.5909,-0.840905,1215.00,95.6600,15.1400,67.8100,0.00000
14.0000,10.0000,639.802,100.191,-93.5806,-0.165719,1221.00,95.6600,15.2900,68.5800,0.00000
14.0000,11.0000,639.556,100.164,-93.4068,-0.964156,1220.00,95.6600,15.3100,67.8600,0.00000
14.0000,12.0000,640.042,99.7186,-93.0356,-0.435327,1224.00,95.6600,15.4200,69.1700,0.00000
14.0000,13.0000,645.316,100.793,-93.7369,0.144288,1235.00,95.6600,15.6500,70.1200,0.00000
14.0000,14.0000,648.427,101.510,-94.2714,-1.24020,1241.00,95.6600,15.7800,68.2400,0.00000
14.0000,15.0000,651.003,101.070,-94.1905,-0.785654,1246.00,95.6600,15.6500,69.8000,0.00000
14.0000,16.0000,657.981,102.584,-94.7171,-0.444223,1258.00,95.6600,15.7100,66.7000,0.00000
14.0000,17.0000,661.608,103.043,-95.2938,-1.29846,1267.00,95.6600,15.6800,67.0200,0.00000
14.0000,18.0000,664.088,102.815,-95.1211,-1.02314,1272.00,95.6600,15.6100,68.7200,0.00000
14.0000,19.0000,672.062,103.905,-94.1380,-0.480016,1287.00,95.6600,15.7600,67.2800,0.00000
14.0000,20.0000,672.512,104.632,-95.0755,-1.28536,1285.00,95.6500,15.9800,62.5900,0.00000
14.0000,21.0000,671.779,104.560,-96.0121,-1.62949,1285.00,95.6600,16.0500,61.0200,0.00000
14.0000,22.0000,673.714,104.776,-96.6277,-2.11902,1287.00,95.6600,15.9000,57.2400,0.00000
14.0000,23.0000,674.684,104.200,-96.3585,-2.81296,1290.00,95.6600,15.5900,58.3800,0.00000
14.0000,24.0000,675.755,104.036,-96.1785,-1.40164,1293.00,95.6600,15.5500,60.1100,0.00000
14.0000,25.0000,676.348,104.423,-95.7648,-0.133175,1296.00,95.6600,15.6400,62.1900,0.00000
14.0000,26.0000,679.278,105.098,-95.8820,-1.04341,1302.00,95.6600,15.7500,62.4500,0.00000
14.0000,27.0000,681.146,105.703,-96.0454,-1.13833,1305.00,95.6600,15.8200,63.1800,0.00000
14.0000,28.0000,683.416,105.370,-95.8748,-1.83317,1310.00,95.6600,15.7100,63.3500,0.00000
14.0000,29.0000,683.410,104.943,-96.3064,-2.27469,1311.00,95.6600,15.6200,63.0500,0.00000
14.0000,30.0000,686.776,105.897,-95.6789,-1.95120,1317.00,95.6600,15.5800,62.9600,0.00000
14.0000,31.0000,689.844,106.031,-95.0292,-1.75151,1322.00,95.6600,15.5200,63.8900,0.00000
14.0000,32.0000,694.948,107.356,-94.9858,-0.213649,1333.00,95.6600,15.7500,64.3300,0.00000
14.0000,33.0000,694.918,107.588,-95.5035,0.344601,1331.00,95.6600,15.8600,63.4900,0.00000
14.0000,34.0000,697.829,108.022,-95.9864,0.261983,1336.00,95.6600,16.0200,62.8500,0.00000
14.0000,35.0000,698.386,108.299,-96.0399,-1.12658,1337.00,95.6600,15.9800,60.7400,0.00000
14.0000,36.0000,704.182,108.667,-96.0882,-1.40000,1350.00,95.6700,15.8800,60.5900,0.00000
14.0000,37.0000,706.502,108.783,-96.0436,-0.520388,1354.00,95.6700,15.8800,60.5800,0.00000
14.0000,38.0000,702.938,108.199,-96.2686,-0.742525,1353.00,95.6700,15.8500,59.9100,0.00000
14.0000,39.0000,714.547,110.286,-96.8128,-1.26593,1370.00,95.6600,15.9100,57.8400,0.00000
14.0000,40.0000,655.289,100.385,-96.6436,-2.59820,1275.00,95.6700,15.7500,56.2500,0.00000
14.0000,41.0000,719.656,110.380,-96.0520,-1.94068,1381.00,95.6700,15.6200,56.6000,0.00000
14.0000,42.0000,722.230,110.544,-95.7630,-0.707368,1385.00,95.6700,15.6900,58.0200,0.00000
14.0000,43.0000,721.112,110.332,-96.1000,-1.03798,1383.00,95.6700,15.7100,56.4700,0.00000
14.0000,44.0000,723.944,111.433,-95.9055,-0.0808696,1388.00,95.6600,15.7400,57.5400,0.00000
14.0000,45.0000,731.386,112.856,-95.5042,-0.381494,1402.00,95.6700,15.8700,57.6000,0.00000
14.0000,46.0000,733.037,112.987,-95.0532,-0.906161,1406.00,95.6700,15.7900,57.7700,0.00000
14.0000,47.0000,731.285,112.916,-95.1833,0.391977,1401.00,95.6800,15.9500,59.3000,0.00000
14.0000,48.0000,732.284,113.307,-95.8272,1.21202,1402.00,95.6700,16.2000,59.0100,0.00000
14.0000,49.0000,734.723,113.977,-96.2537,-0.899167,1406.00,95.6800,16.2100,54.8600,0.00000
14.0000,50.0000,737.635,113.702,-96.1358,-0.494581,1414.00,95.6800,16.0500,56.1700,0.00000
14.0000,51.0000,739.939,114.110,-95.8752,-0.484665,1417.00,95.6800,16.0300,56.2700,0.00000
14.0000,52.0000,745.147,114.226,-95.7851,0.161425,1429.00,95.6800,16.0800,57.1400,0.00000
14.0000,53.0000,749.348,115.200,-95.9851,1.56400,1439.00,95.6800,16.2300,56.6000,0.00000
14.0000,54.0000,751.190,115.740,-96.2150,0.825921,1442.00,95.6800,16.2100,54.9000,0.00000
14.0000,55.0000,750.450,115.457,-96.1238,1.15210,1440.00,95.6700,16.2100,55.8000,0.00000
14.0000,56.0000,752.900,115.729,-95.9406,-0.0642828,1445.00,95.6700,16.0900,54.6500,0.00000
14.0000,57.0000,755.802,115.897,-95.2312,0.546887,1451.00,95.6700,16.0500,57.5600,0.00000
14.0000,58.0000,756.653,116.041,-95.0163,1.23369,1452.00,95.6700,16.0700,59.1700,0.00000
14.0000,59.0000,756.049,116.336,-95.3035,0.646798,1451.00,95.6800,16.1000,58.9200,0.00000
15.0000,0.00000,761.065,116.589,-95.7266,1.80269,1464.00,95.6800,16.1600,60.0600,0.00000
15.0000,1.00000,763.529,117.282,-95.6481,0.491492,1467.00,95.6700,16.2200,58.0000,0.00000
15.0000,2.00000,764.138,117.419,-95.5932,0.726961,1471.00,95.6700,16.2000,57.7900,0.00000
15.0000,3.00000,765.701,117.760,-96.0192,0.519903,1472.00,95.6700,16.2600,57.4800,0.00000
15.0000,4.00000,770.142,117.861,-95.8354,1.02471,1482.00,95.6600,16.1500,57.4100,0.00000
15.0000,5.00000,769.160,117.633,-95.6995,1.14304,1480.00,95.6700,16.2300,59.3100,0.00000
15.0000,6.00000,774.347,118.736,-95.9574,0.515373,1489.00,95.6700,16.4300,58.4900,0.00000
15.0000,7.00000,772.435,118.599,-96.5758,0.334032,1483.00,95.6700,16.4000,57.1300,0.00000
15.0000,8.00000,777.640,118.918,-96.4623,-0.369823,1495.00,95.6600,16.4100,57.1400,0.00000
15.0000,9.00000,774.930,117.864,-96.2762,1.14733,1489.00,95.6600,16.4600,58.9400,0.00000
15.0000,10.0000,761.613,116.440,-97.1114,0.747213,1451.00,95.6600,16.6000,57.1500,0.00000
15.0000,11.0000,779.144,118.033,-96.8110,0.789153,1503.00,95.6600,16.4600,58.5100,0.00000
15.0000,12.0000,787.635,120.057,-97.3623,1.34800,1514.00,95.6600,16.5700,57.9000,0.00000
15.0000,13.0000,790.792,120.855,-98.0274,1.01754,1521.00,95.6500,16.6400,56.4600,0.00000
15.0000,14.0000,788.654,120.116,-98.0159,-0.182684,1517.00,95.6500,16.5000,55.2100,0.00000
15.0000,15.0000,788.542,119.483,-97.8930,0.725176,1518.00,95.6600,16.4900,57.0400,0.00000
15.0000,16.0000,793.779,120.750,-98.0709,0.636056,1529.00,95.6600,16.5900,56.0600,0.00000
15.0000,17.0000,794.446,120.514,-98.2028,1.07452,1530.00,95.6600,16.6200,56.1900,0.00000
15.0000,18.0000,794.920,120.888,-97.5189,-1.15809,1530.00,95.6500,16.4400,55.0400,0.00000
15.0000,19.0000,800.093,121.470,-97.2149,0.0389657,1542.00,95.6600,16.3800,56.9300,0.00000
15.0000,20.0000,801.850,121.878,-97.4734,1.18681,1545.00,95.6600,16.5300,56.7900,0.00000
15.0000,21.0000,806.519,122.591,-98.2880,1.79644,1553.00,95.6500,16.6800,55.2000,0.00000
15.0000,22.0000,808.810,123.156,-98.4769,0.696765,1557.00,95.6500,16.5900,54.2000,0.00000
15.0000,23.0000,812.791,123.143,-97.7367,0.674076,1566.00,95.6500,16.4200,55.5300,0.00000
15.0000,24.0000,813.239,123.156,-97.7409,2.42386,1565.00,95.6500,16.5800,57.3200,0.00000
15.0000,25.0000,813.504,123.088,-98.2454,0.868174,1566.00,95.6500,16.6300,55.4800,0.00000
15.0000,26.0000,816.876,123.491,-98.2356,2.76806,1573.00,95.6500,16.7800,58.1900,0.00000
15.0000,27.0000,820.291,124.699,-98.3443,2.13000,1580.00,95.6500,16.9600,56.1700,0.00000
15.0000,28.0000,821.971,124.740,-98.2664,1.84901,1582.00,95.6500,17.0600,56.2000,0.00000
15.0000,29.0000,822.494,124.905,-98.1090,1.95251,1584.00,95.6600,17.1300,56.5800,0.00000
15.0000,30.0000,824.300,125.608,-98.8217,2.61772,1588.00,95.6500,17.3000,56.1400,0.00000
15.0000,31.0000,825.777,125.577,-99.0503,0.924527,1592.00,95.6400,17.1100,54.2000,0.00000
15.0000,32.0000,824.105,124.105,-99.0574,1.18541,1592.00,95.6400,16.9200,55.8400,0.00000
15.0000,33.0000,823.727,124.132,-99.5107,2.18166,1591.00,95.6400,17.1100,57.1300,0.00000
15.0000,34.0000,824.130,124.629,-100.034,1.17813,1592.00,95.6400,17.3800,57.1100,0.00000
15.0000,35.0000,830.443,125.771,-100.273,-1.00164,1601.00,95.6400,17.3500,52.4800,0.00000
15.0000,36.0000,834.102,125.422,-100.069,-1.86401,1608.00,95.6400,16.9500,52.2800,0.00000
15.0000,37.0000,835.080,125.378,-99.7893,-0.109274,1609.00,95.6400,16.6800,52.6100,0.00000
15.0000,38.0000,838.709,126.174,-99.6242,0.413047,1615.00,95.6400,16.6900,53.0000,0.00000
15.0000,39.0000,845.268,126.948,-99.6415,0.181410,1628.00,95.6500,16.7200,53.8000,0.00000
15.0000,40.0000,844.892,127.066,-99.4113,1.65933,1627.00,95.6400,16.8500,54.6000,0.00000
15.0000,41.0000,846.971,127.800,-99.4150,1.24620,1631.00,95.6400,16.9800,54.7700,0.00000
15.0000,42.0000,850.057,128.730,-99.4669,1.37785,1636.00,95.6400,17.0600,54.0600,0.00000
15.0000,43.0000,851.436,128.588,-99.3007,1.82405,1640.00,95.6400,17.1100,54.3200,0.00000
15.0000,44.0000,852.706,128.886,-99.5707,2.67848,1640.00,95.6500,17.2600,52.8800,0.00000
15.0000,45.0000,854.002,128.948,-99.8981,1.91843,1643.00,95.6500,17.3800,53.2900,0.00000
15.0000,46.0000,853.246,129.066,-99.7612,-0.251242,1642.00,95.6400,17.2700,50.6000,0.00000
15.0000,47.0000,856.784,129.124,-99.7423,1.33549,1649.00,95.6500,17.0100,51.2600,0.00000
15.0000,48.0000,858.849,128.872,-99.6769,1.70543,1655.00,95.6500,16.8300,52.0700,0.00000
15.0000,49.0000,859.988,129.427,-98.9612,1.58647,1657.00,95.6500,16.9900,52.9900,0.00000
15.0000,50.0000,859.500,129.436,-99.2777,2.77283,1657.00,95.6400,17.1700,54.4400,0.00000
15.0000,51.0000,859.369,129.691,-99.9575,2.95447,1656.00,95.6400,17.3400,54.0000,0.00000
15.0000,52.0000,863.673,130.646,-100.237,2.76530,1663.00,95.6400,17.4300,52.4800,0.00000
15.0000,53.0000,865.161,130.271,-99.8716,3.08071,1665.00,95.6400,17.3600,54.1400,0.00000
15.0000,54.0000,866.960,131.205,-100.842,2.49070,1670.00,95.6400,17.4100,51.6800,0.00000
15.0000,55.0000,868.316,130.929,-100.831,0.920034,1673.00,95.6400,17.2100,50.9400,0.00000
15.0000,56.0000,871.859,130.999,-101.031,1.95479,1681.00,95.6400,17.1600,52.1200,0.00000
15.0000,57.0000,873.735,131.553,-101.108,2.61718,1683.00,95.6400,17.3500,53.0800,0.00000
15.0000,58.0000,873.806,131.228,-101.774,1.51027,1683.00,95.6400,17.3300,51.2700,0.00000
15.0000,59.0000,877.899,131.915,-101.618,2.44173,1690.00,95.6400,17.3600,51.3600,0.00000
16.0000,0.00000,881.343,133.009,-101.917,0.145218,1696.00,95.6400,17.3300,49.5900,0.00000
16.0000,1.00000,881.610,132.800,-101.020,0.363745,1698.00,95.6400,17.1400,50.3100,0.00000
16.0000,2.00000,884.081,133.273,-100.524,2.25618,1704.00,95.6400,17.1200,50.5200,0.00000
16.0000,3.00000,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00,-9999.00
